timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2017-05-01T00:00:00.000Z";"2017-05-07T23:59:59.999Z";"2017-05-05T09:04:11.000Z";"2017-05-01T00:04:08.000Z";"2781";1348.3000488281;1618.0300292969;1348.3000488281;1596.7099609375;1080029952;26053077974.8;"2017-05-07T23:59:59.999Z"
"2017-05-08T00:00:00.000Z";"2017-05-14T23:59:59.999Z";"2017-05-11T08:19:14.000Z";"2017-05-08T00:04:09.000Z";"2781";1596.9200439453;1873.9300537109;1596.9200439453;1808.9100341797;437196000;29540290793.7;"2017-05-14T23:59:59.999Z"
"2017-05-15T00:00:00.000Z";"2017-05-21T23:59:59.999Z";"2017-05-21T12:14:09.000Z";"2017-05-17T02:24:09.000Z";"2781";1808.4399414063;2119.080078125;1661.9100341797;2041.1999511719;1147859968;33361091114.4;"2017-05-21T23:59:59.999Z"
"2017-05-22T00:00:00.000Z";"2017-05-28T23:59:59.999Z";"2017-05-25T15:14:11.000Z";"2017-05-27T10:19:16.000Z";"2781";2043.1899414063;2763.7099609375;1855.8299560547;2155.8000488281;1147139968;35264171109.6;"2017-05-28T23:59:59.999Z"
"2017-05-29T00:00:00.000Z";"2017-06-04T23:59:59.999Z";"2017-06-04T00:09:21.000Z";"2017-05-29T03:39:09.000Z";"2781";2159.4299316406;2585.8898925781;2107.169921875;2511.8100585938;1355120000;41124262595.2;"2017-06-04T23:59:59.999Z"
"2017-06-05T00:00:00.000Z";"2017-06-11T23:59:59.999Z";"2017-06-06T01:54:11.000Z";"2017-06-05T00:09:11.000Z";"2781";2512.3999023438;2999.9099121094;2510.2199707031;2958.1101074219;1752400000;48471330146.3;"2017-06-11T23:59:59.999Z"
"2017-06-12T00:00:00.000Z";"2017-06-18T23:59:59.999Z";"2017-06-12T02:24:16.000Z";"2017-06-15T14:04:14.000Z";"2781";2953.2199707031;2997.2600097656;2212.9599609375;2548.2900390625;1178659968;41788418973.5;"2017-06-18T23:59:59.999Z"
"2017-06-19T00:00:00.000Z";"2017-06-25T23:59:59.999Z";"2017-06-21T05:04:13.000Z";"2017-06-19T00:04:19.000Z";"2781";2549.0300292969;2772.0100097656;2549.0300292969;2589.4099121094;1161100032;42495001715.8;"2017-06-25T23:59:59.999Z"
"2017-06-26T00:00:00.000Z";"2017-07-02T23:59:59.999Z";"2017-06-26T04:29:20.000Z";"2017-06-27T14:52:45.000Z";"2781";2590.5700683594;2615.25;2332.9899902344;2506.4699707031;803747008;41167015221;"2017-07-02T23:59:59.999Z"
"2017-07-03T00:00:00.000Z";"2017-07-09T23:59:59.999Z";"2017-07-07T20:44:10.000Z";"2017-07-03T04:19:06.000Z";"2781";2498.5600585938;2916.1398925781;2480.4699707031;2518.4399414063;527856000;41397076604.3;"2017-07-09T23:59:59.999Z"
"2017-07-10T00:00:00.000Z";"2017-07-16T23:59:59.999Z";"2017-07-10T09:39:13.000Z";"2017-07-16T13:09:08.000Z";"2781";2525.25;2537.1599121094;1843.0300292969;1929.8199462891;1182870016;31748939342.8;"2017-07-16T23:59:59.999Z"
"2017-07-17T00:00:00.000Z";"2017-07-23T23:59:59.999Z";"2017-07-20T23:14:08.000Z";"2017-07-17T00:04:08.000Z";"2781";1932.6199951172;2900.6999511719;1932.6199951172;2730.3999023438;1072840000;44957775264.8;"2017-07-23T23:59:59.999Z"
"2017-07-24T00:00:00.000Z";"2017-07-30T23:59:59.999Z";"2017-07-28T23:04:39.000Z";"2017-07-26T16:19:33.000Z";"2781";2732.6999511719;2897.4499511719;2450.8000488281;2757.1799316406;705942976;45435913867.5;"2017-07-30T23:59:59.999Z"
"2017-07-31T00:00:00.000Z";"2017-08-06T23:59:59.999Z";"2017-08-06T01:29:16.000Z";"2017-08-02T15:19:55.000Z";"2781";2763.2399902344;3293.2900390625;2668.5900878906;3213.9399414063;1105030016;53006426108.3;"2017-08-06T23:59:59.999Z"
"2017-08-07T00:00:00.000Z";"2017-08-13T23:59:59.999Z";"2017-08-13T08:19:10.000Z";"2017-08-07T01:34:16.000Z";"2781";3212.7800292969;4208.3901367188;3180.8898925781;4073.2600097656;3159089920;67230528988.6;"2017-08-13T23:59:59.999Z"
"2017-08-14T00:00:00.000Z";"2017-08-20T23:59:59.999Z";"2017-08-17T11:34:30.000Z";"2017-08-15T14:39:12.000Z";"2781";4066.1000976563;4484.7001953125;3906.1799316406;4087.6599121094;2109769984;67520478837.5;"2017-08-20T23:59:59.999Z"
"2017-08-21T00:00:00.000Z";"2017-08-27T23:59:59.999Z";"2017-08-25T16:59:40.000Z";"2017-08-22T05:04:20.000Z";"2781";4090.4799804688;4455.7001953125;3674.580078125;4382.8798828125;1537459968;72441993792;"2017-08-27T23:59:59.999Z"
"2017-08-28T00:00:00.000Z";"2017-09-03T23:59:59.999Z";"2017-09-02T02:24:26.000Z";"2017-08-28T06:04:39.000Z";"2781";4384.4501953125;4975.0400390625;4224.6401367188;4582.9599609375;1933190016;75812181333.5;"2017-09-03T23:59:59.999Z"
"2017-09-04T00:00:00.000Z";"2017-09-10T23:59:59.999Z";"2017-09-08T09:04:34.000Z";"2017-09-10T07:04:38.000Z";"2781";4591.6298828125;4661;3951.0400390625;4122.9399414063;1679090048;68263826800.5;"2017-09-10T23:59:59.999Z"
"2017-09-11T00:00:00.000Z";"2017-09-17T23:59:59.999Z";"2017-09-12T07:49:41.000Z";"2017-09-15T11:39:35.000Z";"2781";4122.4702148438;4344.6499023438;2946.6201171875;3582.8798828125;1239149952;59377995376;"2017-09-17T23:59:59.999Z"
"2017-09-18T00:00:00.000Z";"2017-09-24T23:59:59.999Z";"2017-09-19T00:34:25.000Z";"2017-09-22T15:59:15.000Z";"2781";3591.0900878906;4094.0700683594;3553.5300292969;3682.8400878906;768014976;61081971156.1;"2017-09-24T23:59:59.999Z"
"2017-09-25T00:00:00.000Z";"2017-10-01T23:59:59.999Z";"2017-10-01T23:59:16.000Z";"2017-09-25T00:04:16.000Z";"2781";3681.580078125;4403.740234375;3681.580078125;4403.740234375;1208210048;73094870673.9;"2017-10-01T23:59:59.999Z"
"2017-10-02T00:00:00.000Z";"2017-10-08T23:59:59.999Z";"2017-10-08T20:29:27.000Z";"2017-10-05T08:59:11.000Z";"2781";4395.8100585938;4624.1401367188;4164.0498046875;4610.4799804688;1313869952;76589293760;"2017-10-08T23:59:59.999Z"
"2017-10-09T00:00:00.000Z";"2017-10-15T23:59:59.999Z";"2017-10-15T02:54:20.000Z";"2017-10-09T07:09:15.000Z";"2781";4614.5200195313;5852.4799804688;4564.25;5678.1899414063;1976039936;94403031754.5;"2017-10-15T23:59:59.999Z"
"2017-10-16T00:00:00.000Z";"2017-10-22T23:59:59.999Z";"2017-10-21T14:29:13.000Z";"2017-10-18T14:19:10.000Z";"2781";5687.5698242188;6194.8798828125;5151.4399414063;6008.419921875;2034630016;99981911326;"2017-10-22T23:59:59.999Z"
"2017-10-23T00:00:00.000Z";"2017-10-29T23:59:59.999Z";"2017-10-29T20:29:11.000Z";"2017-10-25T02:59:11.000Z";"2781";6006;6255.7099609375;5397.8798828125;6153.8500976563;2859040000;102482445590;"2017-10-29T23:59:59.999Z"
"2017-10-30T00:00:00.000Z";"2017-11-05T23:59:59.999Z";"2017-11-05T13:49:10.000Z";"2017-10-30T15:09:11.000Z";"2781";6114.8500976563;7617.4799804688;6040.8500976563;7407.41015625;2380410112;123449206170;"2017-11-05T23:59:59.999Z"
"2017-11-06T00:00:00.000Z";"2017-11-12T23:59:59.999Z";"2017-11-08T17:34:11.000Z";"2017-11-12T06:49:10.000Z";"2781";7403.2202148438;7776.419921875;5519.009765625;5950.0698242188;8957349888;99226193603.2;"2017-11-12T23:59:59.999Z"
"2017-11-13T00:00:00.000Z";"2017-11-19T23:59:59.999Z";"2017-11-19T20:19:12.000Z";"2017-11-13T01:59:11.000Z";"2781";5938.25;8101.91015625;5844.2900390625;8036.490234375;3149319936;134124196206;"2017-11-19T23:59:59.999Z"
"2017-11-20T00:00:00.000Z";"2017-11-26T23:59:59.999Z";"2017-11-26T18:59:12.000Z";"2017-11-21T04:59:11.000Z";"2781";8039.0698242188;9522.9296875;7762.7099609375;9330.5498046875;5475579904;155850742551;"2017-11-26T23:59:59.999Z"
"2017-11-27T00:00:00.000Z";"2017-12-03T23:59:59.999Z";"2017-12-03T20:24:12.000Z";"2017-11-30T19:59:14.000Z";"2781";9352.7197265625;11858.7001953125;9202.0498046875;11323.2001953125;6608309760;189302389920;"2017-12-03T23:59:59.999Z"
"2017-12-04T00:00:00.000Z";"2017-12-10T23:59:59.999Z";"2017-12-08T01:54:13.000Z";"2017-12-04T13:19:12.000Z";"2781";11315.400390625;18353.400390625;11081.7998046875;15455.400390625;13433299968;258615393665;"2017-12-10T23:59:59.999Z"
"2017-12-11T00:00:00.000Z";"2017-12-17T23:59:59.999Z";"2017-12-17T12:19:14.000Z";"2017-12-11T00:09:14.000Z";"2781";15427.400390625;20089;15404.7998046875;19140.80078125;13314599936;320576568850;"2017-12-17T23:59:59.999Z"
"2017-12-18T00:00:00.000Z";"2017-12-24T23:59:59.999Z";"2017-12-18T12:09:15.000Z";"2017-12-22T14:29:15.000Z";"2781";19106.400390625;19371;11833;13925.7998046875;11572299776;233414163395;"2017-12-24T23:59:59.999Z"
"2017-12-25T00:00:00.000Z";"2017-12-31T23:59:59.999Z";"2017-12-27T06:34:20.000Z";"2017-12-30T16:49:21.000Z";"2781";13995.900390625;16930.900390625;12350.099609375;14156.400390625;12136299520;237465823980;"2017-12-31T23:59:59.999Z"
"2018-01-01T00:00:00.000Z";"2018-01-07T23:59:59.999Z";"2018-01-06T22:29:20.000Z";"2018-01-01T14:34:20.000Z";"2781";14112.2001953125;17712.400390625;13154.7001953125;16477.599609375;15866000384;276634797271;"2018-01-07T23:59:59.999Z"
"2018-01-08T00:00:00.000Z";"2018-01-14T23:59:59.999Z";"2018-01-08T00:49:21.000Z";"2018-01-11T04:54:21.000Z";"2781";16476.19921875;16537.900390625;13105.900390625;13772;11084099584;231413491364;"2018-01-14T23:59:59.999Z"
"2018-01-15T00:00:00.000Z";"2018-01-21T23:59:59.999Z";"2018-01-15T15:14:22.000Z";"2018-01-17T16:39:24.000Z";"2781";13767.2998046875;14445.5;9402.2900390625;11600.099609375;9935179776;195089460991;"2018-01-21T23:59:59.999Z"
"2018-01-22T00:00:00.000Z";"2018-01-28T23:59:59.999Z";"2018-01-28T07:04:26.000Z";"2018-01-23T11:59:21.000Z";"2781";11633.099609375;12040.2998046875;10129.7001953125;11786.2998046875;8350360064;198389948175;"2018-01-28T23:59:59.999Z"
"2018-01-29T00:00:00.000Z";"2018-02-04T23:59:59.999Z";"2018-01-29T00:39:26.000Z";"2018-02-02T12:49:30.000Z";"2781";11755.5;11875.599609375;7796.490234375;8277.009765625;7073549824;139433682759;"2018-02-04T23:59:59.999Z"
"2018-02-05T00:00:00.000Z";"2018-02-11T23:59:59.999Z";"2018-02-10T07:09:26.000Z";"2018-02-06T07:59:30.000Z";"2781";8270.5400390625;9122.5498046875;6048.259765625;8129.9702148438;6122189824;137064586975;"2018-02-11T23:59:59.999Z"
"2018-02-12T00:00:00.000Z";"2018-02-18T23:59:59.999Z";"2018-02-18T02:49:26.000Z";"2018-02-12T00:04:26.000Z";"2781";8141.4301757813;11349.7998046875;8141.4301757813;10551.7998046875;8744009728;178040648022;"2018-02-18T23:59:59.999Z"
"2018-02-19T00:00:00.000Z";"2018-02-25T23:59:59.999Z";"2018-02-20T22:34:27.000Z";"2018-02-25T15:34:29.000Z";"2781";10552.599609375;11958.5;9407.0595703125;9664.73046875;5706939904;163204062358;"2018-02-25T23:59:59.999Z"
"2018-02-26T00:00:00.000Z";"2018-03-04T23:59:59.999Z";"2018-03-03T19:49:25.000Z";"2018-02-26T13:09:28.000Z";"2781";9669.4296875;11528.2001953125;9501.73046875;11512.599609375;6084149760;194567395376;"2018-03-04T23:59:59.999Z"
"2018-03-05T00:00:00.000Z";"2018-03-11T23:59:59.999Z";"2018-03-05T20:29:26.000Z";"2018-03-09T06:09:25.000Z";"2781";11532.400390625;11704.099609375;8513.0302734375;9578.6298828125;6296370176;162009710243;"2018-03-11T23:59:59.999Z"
"2018-03-12T00:00:00.000Z";"2018-03-18T23:59:59.999Z";"2018-03-12T10:19:26.000Z";"2018-03-18T16:14:26.000Z";"2781";9602.9296875;9937.5;7397.990234375;8223.6796875;6639190016;139201713268;"2018-03-18T23:59:59.999Z"
"2018-03-19T00:00:00.000Z";"2018-03-25T23:59:59.999Z";"2018-03-21T15:39:28.000Z";"2018-03-19T10:34:26.000Z";"2781";8344.1201171875;9177.3701171875;8182.3999023438;8495.7802734375;4569880064;143914265310;"2018-03-25T23:59:59.999Z"
"2018-03-26T00:00:00.000Z";"2018-04-01T23:59:59.999Z";"2018-03-26T05:49:27.000Z";"2018-04-01T15:59:27.000Z";"2781";8498.4697265625;8530.080078125;6526.8701171875;6844.2299804688;4532100096;116026809075;"2018-04-01T23:59:59.999Z"
"2018-04-02T00:00:00.000Z";"2018-04-08T23:59:59.999Z";"2018-04-03T19:39:28.000Z";"2018-04-06T11:04:27.000Z";"2781";6844.8598632813;7530.9399414063;6575;7023.5200195313;3652499968;119162880482;"2018-04-08T23:59:59.999Z"
"2018-04-09T00:00:00.000Z";"2018-04-15T23:59:59.999Z";"2018-04-15T14:14:34.000Z";"2018-04-09T20:24:27.000Z";"2781";7044.3198242188;8338.419921875;6661.990234375;8329.1103515625;5244480000;141427138383;"2018-04-15T23:59:59.999Z"
"2018-04-16T00:00:00.000Z";"2018-04-22T23:59:59.999Z";"2018-04-22T11:49:29.000Z";"2018-04-17T22:39:34.000Z";"2781";8337.5703125;9001.6396484375;7881.7202148438;8802.4599609375;6629899776;149585589886;"2018-04-22T23:59:59.999Z"
"2018-04-23T00:00:00.000Z";"2018-04-29T23:59:59.999Z";"2018-04-25T02:59:36.000Z";"2018-04-26T00:34:34.000Z";"2781";8794.3896484375;9745.3203125;8727.08984375;9419.080078125;8853000192;160182287342;"2018-04-29T23:59:59.999Z"
"2018-04-30T00:00:00.000Z";"2018-05-06T23:59:59.999Z";"2018-05-05T13:24:33.000Z";"2018-05-01T12:44:30.000Z";"2781";9426.1103515625;9964.5;8891.0498046875;9654.7998046875;7222280192;164316605278;"2018-05-06T23:59:59.999Z"
"2018-05-07T00:00:00.000Z";"2018-05-13T23:59:59.999Z";"2018-05-07T00:19:31.000Z";"2018-05-12T06:29:33.000Z";"2781";9645.669921875;9665.849609375;8223.5;8723.9404296875;5866379776;148587777457;"2018-05-13T23:59:59.999Z"
"2018-05-14T00:00:00.000Z";"2018-05-20T23:59:59.999Z";"2018-05-14T20:49:31.000Z";"2018-05-18T01:04:32.000Z";"2781";8713.099609375;8881.1201171875;7974.8198242188;8513.25;5191059968;145109512565;"2018-05-20T23:59:59.999Z"
"2018-05-21T00:00:00.000Z";"2018-05-27T23:59:59.999Z";"2018-05-21T07:04:32.000Z";"2018-05-27T00:34:33.000Z";"2781";8522.330078125;8557.51953125;7270.9599609375;7368.2202148438;4056519936;125695017596;"2018-05-27T23:59:59.999Z"
"2018-05-28T00:00:00.000Z";"2018-06-03T23:59:59.999Z";"2018-06-03T13:49:32.000Z";"2018-05-29T01:49:33.000Z";"2781";7371.3100585938;7754.8901367188;7090.6801757813;7720.25;4851760128;131808021256;"2018-06-03T23:59:59.999Z"
"2018-06-04T00:00:00.000Z";"2018-06-10T23:59:59.999Z";"2018-06-04T00:39:34.000Z";"2018-06-10T23:14:34.000Z";"2781";7722.5297851563;7753.8198242188;6709.0698242188;6786.0200195313;5804839936;115948312827;"2018-06-10T23:59:59.999Z"
"2018-06-11T00:00:00.000Z";"2018-06-17T23:59:59.999Z";"2018-06-11T23:49:30.000Z";"2018-06-13T16:54:34.000Z";"2781";6799.2900390625;6910.1801757813;6285.6298828125;6499.2700195313;3104019968;111134754810;"2018-06-17T23:59:59.999Z"
"2018-06-18T00:00:00.000Z";"2018-06-24T23:59:59.999Z";"2018-06-19T13:24:36.000Z";"2018-06-24T16:04:34.000Z";"2781";6510.0698242188;6822.5;5826.41015625;6173.2299804688;4566909952;105646571668;"2018-06-24T23:59:59.999Z"
"2018-06-25T00:00:00.000Z";"2018-07-01T23:59:59.999Z";"2018-06-30T01:49:00.000Z";"2018-06-29T05:09:00.000Z";"2781";6171.9702148438;6465.509765625;5835.75;6385.8198242188;4788259840;109366024632;"2018-07-01T23:59:59.999Z"
"2018-07-02T00:00:00.000Z";"2018-07-08T23:59:59.999Z";"2018-07-08T15:44:00.000Z";"2018-07-02T06:14:00.000Z";"2781";6380.3798828125;6885.91015625;6305.7001953125;6773.8798828125;3386210048;116097021279;"2018-07-08T23:59:59.999Z"
"2018-07-09T00:00:00.000Z";"2018-07-15T23:59:59.999Z";"2018-07-09T22:19:00.000Z";"2018-07-12T23:44:00.000Z";"2781";6775.080078125;6838.6801757813;6136.419921875;6359.6401367188;3285459968;109074579938;"2018-07-15T23:59:59.999Z"
"2018-07-16T00:00:00.000Z";"2018-07-22T23:59:59.999Z";"2018-07-20T16:54:00.000Z";"2018-07-16T00:04:00.000Z";"2781";6357.009765625;7594.669921875;6357.009765625;7418.490234375;3695460096;127336615249;"2018-07-22T23:59:59.999Z"
"2018-07-23T00:00:00.000Z";"2018-07-29T23:59:59.999Z";"2018-07-24T23:59:00.000Z";"2018-07-23T00:09:00.000Z";"2781";7414.7099609375;8424.26953125;7409.1000976563;8218.4599609375;4107190016;141185844808;"2018-07-29T23:59:59.999Z"
"2018-07-30T00:00:00.000Z";"2018-08-05T23:59:59.999Z";"2018-07-30T01:39:02.000Z";"2018-08-05T01:19:00.000Z";"2781";8221.58;8235.5;6940.7;7068.48;3679110000;121526079384;"2018-08-05T23:59:59.999Z"
"2018-08-06T00:00:00.000Z";"2018-08-12T23:59:59.999Z";"2018-08-06T02:49:00.000Z";"2018-08-11T07:29:03.000Z";"2781";7062.94;7166.55;6109.03;6322.69;5665250000;108790259014;"2018-08-12T23:59:59.999Z"
"2018-08-13T00:00:00.000Z";"2018-08-19T23:59:59.999Z";"2018-08-18T01:14:15.000Z";"2018-08-14T03:09:08.000Z";"2781";6341.36;6617.35;5971.05;6506.07;3311170000;112031838393;"2018-08-19T23:59:59.999Z"
"2018-08-20T00:00:00.000Z";"2018-08-26T23:59:59.999Z";"2018-08-22T02:04:02.000Z";"2018-08-20T23:24:00.000Z";"2781";6500.51;6816.79;6297.93;6707.26;3295500000;115585205491;"2018-08-26T23:59:59.999Z"
"2018-08-27T00:00:00.000Z";"2018-09-02T23:59:59.999Z";"2018-09-02T09:34:12.000Z";"2018-08-27T04:29:00.000Z";"2781";6710.8;7306.31;6689.71;7272.72;4329540000;125427780027;"2018-09-02T23:59:59.999Z"
"2018-09-03T00:00:00.000Z";"2018-09-09T23:59:59.999Z";"2018-09-05T02:04:00.000Z";"2018-09-08T20:59:00.000Z";"2781";7279.03;7388.43;6197.52;6300.86;3671890000;108747090915;"2018-09-09T23:59:59.999Z"
"2018-09-10T00:00:00.000Z";"2018-09-16T23:59:59.999Z";"2018-09-14T07:44:00.000Z";"2018-09-11T18:54:00.000Z";"2781";6301.57;6596.1;6260.21;6517.18;3273730000;112562367224;"2018-09-16T23:59:59.999Z"
"2018-09-17T00:00:00.000Z";"2018-09-23T23:59:59.999Z";"2018-09-22T00:34:00.000Z";"2018-09-19T19:14:00.000Z";"2781";6514.06;6814.56;6208.34;6710.63;4197500000;115990387532;"2018-09-23T23:59:59.999Z"
"2018-09-24T00:00:00.000Z";"2018-09-30T23:59:59.999Z";"2018-09-28T07:54:00.000Z";"2018-09-25T18:29:00.000Z";"2781";6704.77;6785.03;6381.86;6625.56;4002280000;114608519470;"2018-09-30T23:59:59.999Z"
"2018-10-01T00:00:00.000Z";"2018-10-07T23:59:59.999Z";"2018-10-01T04:49:00.000Z";"2018-10-03T08:54:00.000Z";"2781";6619.85;6653.3;6454.03;6602.95;3306630000;114298880311;"2018-10-07T23:59:59.999Z"
"2018-10-08T00:00:00.000Z";"2018-10-14T23:59:59.999Z";"2018-10-08T20:24:00.000Z";"2018-10-12T00:24:00.000Z";"2781";6600.19;6675.06;6236.47;6290.93;3085320000;108972590373;"2018-10-14T23:59:59.999Z"
"2018-10-15T00:00:00.000Z";"2018-10-21T23:59:59.999Z";"2018-10-15T07:04:00.000Z";"2018-10-15T00:34:00.000Z";"2781";6292.64;6965.06;6258.68;6482.35;3253610000;112369106369;"2018-10-21T23:59:59.999Z"
"2018-10-22T00:00:00.000Z";"2018-10-28T23:59:59.999Z";"2018-10-22T12:44:00.000Z";"2018-10-25T04:25:00.000Z";"2781";6486.05;6543.8;6447.03;6486.39;3445190000;112518434372;"2018-10-28T23:59:59.999Z"
"2018-10-29T00:00:00.000Z";"2018-11-04T23:59:59.999Z";"2018-11-01T04:33:02.000Z";"2018-11-04T19:00:10.000Z";"2781";6492.35;6547.14;6294.57;6376.13;4390020000;110689215104;"2018-11-04T23:59:59.999Z"
"2018-11-05T00:00:00.000Z";"2018-11-11T23:59:59.999Z";"2018-11-07T08:42:00.000Z";"2018-11-11T17:08:00.000Z";"2781";6363.62;6552.16;6350.17;6411.27;3939060000;111373453740.24;"2018-11-11T23:59:59.999Z"
"2018-11-12T00:00:00.000Z";"2018-11-18T23:59:59.999Z";"2018-11-12T03:01:00.000Z";"2018-11-15T15:03:02.000Z";"2781";6411.76;6434.21;5358.38;5623.54;4159680000;97753714643;"2018-11-18T23:59:59.999Z"
"2018-11-19T00:00:00.000Z";"2018-11-25T23:59:59.999Z";"2018-11-19T00:03:00.000Z";"2018-11-25T10:28:00.000Z";"2781";5620.78;5620.78;3585.06;4009.97;6825640000;69749265801.14;"2018-11-25T23:59:59.999Z"
"2018-11-26T00:00:00.000Z";"2018-12-02T23:59:59.999Z";"2018-11-29T11:47:00.000Z";"2018-11-26T16:42:00.000Z";"2781";4015.07;4413.02046804;3643.92;4139.8780641;5262697895.12;72050487506.13;"2018-12-02T23:59:59.999Z"
"2018-12-03T00:00:00.000Z";"2018-12-09T23:59:59.999Z";"2018-12-03T00:08:01.000Z";"2018-12-07T17:39:00.000Z";"2781";4147.32376691;4155.97928378;3280.22875211;3614.23427278;4947372847.28;62942160928.03;"2018-12-09T23:59:59.999Z"
"2018-12-10T00:00:00.000Z";"2018-12-16T23:59:59.999Z";"2018-12-10T01:14:00.000Z";"2018-12-15T15:56:01.000Z";"2781";3612.04639531;3647.33258231;3191.30356157;3252.83902595;3744248994.38;56685436643.77;"2018-12-16T23:59:59.999Z"
"2018-12-17T00:00:00.000Z";"2018-12-23T23:59:59.999Z";"2018-12-21T01:58:01.000Z";"2018-12-17T02:23:00.000Z";"2781";3253.12299273;4198.42957996;3253.12299273;3998.98034184;6151275489.92;69741217416.6;"2018-12-23T23:59:59.999Z"
"2018-12-24T00:00:00.000Z";"2018-12-30T23:59:59.999Z";"2018-12-24T06:14:00.000Z";"2018-12-28T07:02:00.000Z";"2781";4000.33178206;4271.79245;3642.63210325;3865.95257679;4770578574.97;67475512827.39;"2018-12-30T23:59:59.999Z"
"2018-12-31T00:00:00.000Z";"2019-01-06T23:59:59.999Z";"2019-01-06T20:13:00.000Z";"2019-01-01T18:52:00.000Z";"2781";3866.83899926;4093.29744447;3707.23130258;4076.63268458;5597027439.6;71206795852.79;"2019-01-06T23:59:59.999Z"
"2019-01-07T00:00:00.000Z";"2019-01-13T23:59:59.999Z";"2019-01-08T15:47:00.000Z";"2019-01-13T21:11:00.000Z";"2781";4078.58505461;4109.02106516;3544.92722821;3552.95306759;4681302465.82;62106461671.35;"2019-01-13T23:59:59.999Z"
"2019-01-14T00:00:00.000Z";"2019-01-20T23:59:59.999Z";"2019-01-19T11:18:00.000Z";"2019-01-14T00:31:00.000Z";"2781";3557.31113168;3758.53352345;3552.28515158;3601.0135915;5582489559.53;62990143284.1;"2019-01-20T23:59:59.999Z"
"2019-01-21T00:00:00.000Z";"2019-01-27T23:59:59.999Z";"2019-01-26T08:26:00.000Z";"2019-01-22T11:44:00.000Z";"2781";3600.37273885;3654.93319305;3539.72132372;3583.96576317;5570752966.31;62737274092.74;"2019-01-27T23:59:59.999Z"
"2019-01-28T00:00:00.000Z";"2019-02-03T23:59:59.999Z";"2019-01-28T00:43:00.000Z";"2019-01-29T08:02:00.000Z";"2781";3584.28327917;3586.75087826;3400.81972619;3464.01332586;5043937583.95;60681847607.58;"2019-02-03T23:59:59.999Z"
"2019-02-04T00:00:00.000Z";"2019-02-10T23:59:59.999Z";"2019-02-08T17:01:00.000Z";"2019-02-08T01:12:00.000Z";"2781";3467.2116661;3695.61397521;3391.02375248;3690.18824383;6282256902.92;64694025950.73;"2019-02-10T23:59:59.999Z"
"2019-02-11T00:00:00.000Z";"2019-02-17T23:59:59.999Z";"2019-02-11T00:05:00.000Z";"2019-02-14T14:01:00.000Z";"2781";3695.61303928;3695.61303928;3607.69780014;3673.83629289;7039512502.62;64453368778.96;"2019-02-17T23:59:59.999Z"
"2019-02-18T00:00:00.000Z";"2019-02-24T23:59:59.999Z";"2019-02-24T03:35:00.000Z";"2019-02-18T00:10:00.000Z";"2781";3671.36998898;4210.64175454;3669.98232379;3810.42743065;10794227451.22;66897483404.15;"2019-02-24T23:59:59.999Z"
"2019-02-25T00:00:00.000Z";"2019-03-03T23:59:59.999Z";"2019-02-25T19:06:00.000Z";"2019-02-27T21:11:00.000Z";"2781";3807.00244566;3913.70726513;3787.05877702;3847.17569934;7253558152.32;67592376373.2;"2019-03-03T23:59:59.999Z"
"2019-03-04T00:00:00.000Z";"2019-03-10T23:59:59.999Z";"2019-03-09T16:16:00.000Z";"2019-03-04T10:54:00.000Z";"2781";3845.09155774;3987.23778458;3733.74966077;3951.59982769;9713267606.58;69475297369.72;"2019-03-10T23:59:59.999Z"
"2019-03-11T00:00:00.000Z";"2019-03-17T23:59:59.999Z";"2019-03-16T05:18:01.000Z";"2019-03-12T04:19:01.000Z";"2781";3953.74017402;4077.03628216;3863.55909997;4025.22897966;8221625399.66;70821939585.38;"2019-03-17T23:59:59.999Z"
"2019-03-18T00:00:00.000Z";"2019-03-24T23:59:59.999Z";"2019-03-21T12:32:00.000Z";"2019-03-21T15:52:00.000Z";"2781";4029.96845808;4097.35995254;4005.15127452;4022.1682822;9144851065;70823042992.43;"2019-03-24T23:59:59.999Z"
"2019-03-25T00:00:00.000Z";"2019-03-31T23:59:59.999Z";"2019-03-30T05:31:00.000Z";"2019-03-25T20:23:00.000Z";"2781";4024.11267975;4296.8066502;3934.03136241;4105.40429618;9045122442.87;72339379035.95;"2019-03-31T23:59:59.999Z"
"2019-04-01T00:00:00.000Z";"2019-04-07T23:59:59.999Z";"2019-04-03T21:36:00.000Z";"2019-04-01T00:35:00.000Z";"2781";4105.36242087;5307.00360895;4096.90125463;5198.89699014;16655416140.27;91674230185.93;"2019-04-07T23:59:59.999Z"
"2019-04-08T00:00:00.000Z";"2019-04-14T23:59:59.999Z";"2019-04-10T20:24:00.000Z";"2019-04-12T01:56:00.000Z";"2781";5199.83537777;5421.65146794;4955.85259984;5167.72236684;10391952498.03;91188595340.79;"2019-04-14T23:59:59.999Z"
"2019-04-15T00:00:00.000Z";"2019-04-21T23:59:59.999Z";"2019-04-21T03:33:00.000Z";"2019-04-15T20:22:00.000Z";"2781";5167.32198286;5359.92503038;5024.06937381;5314.5314532;13731844222.82;93847052256.19;"2019-04-21T23:59:59.999Z"
"2019-04-22T00:00:00.000Z";"2019-04-28T23:59:59.999Z";"2019-04-24T06:22:00.000Z";"2019-04-26T00:26:00.000Z";"2781";5312.49464201;5642.04459312;5177.36851375;5285.13900822;12819992055.63;93391244394.89;"2019-04-28T23:59:59.999Z"
